	productid	brand	RAM_GB	HDD_GB	GHz	price	rank
5448	839003	Apple	8	2000	1.8	112900	18.0
5449	839349	HP	4	2000	2.5	54900	23.0
5450	839673	asus	8	2000	2.5	66900	36.0
5451	839715	Samsung	16	1000	3.2	87900	57.0
5452	839763	DELL	16	2000	2.5	77900	37.0
5453	839784	Apple	16	500	2.5	127900	33.0
5454	839895	Acer	16	2000	3.0	78900	52.0
5455	839995	Acer	16	1000	2.5	65900	39.0
5456	840111	DELL	4	2000	3.2	91900	51.0
5457	840286	Asus	4	500	3.2	74900	47.0
5458	840287	Lenovo	16	1000	3.2	73900	60.0
5459	840352	Microsoft	16	2000	3.0	72900	42.0
5460	840664	Apple	16	500	2.3	116900	22.0
5461	840821	asus	16	2000	3.0	74900	44.0
5462	840924	MSI	4	2000	2.3	53900	23.0
5463	840984	Lenovo	4	500	3.2	48900	35.0
5464	841175	MSI	8	1000	1.8	46900	16.0
5465	841210	Samsung	16	1000	3.2	91900	60.0
5466	841227	asus	4	500	3.2	71900	41.0
5467	841482	Microsoft	16	1000	3.2	83900	53.0
5468	841711	Microsoft	8	500	3.0	61900	31.0
5469	841728	Toshiba	8	2000	1.8	46900	19.0
5470	841874	Apple	4	2000	3.2	141900	47.0
5471	842042	Dell	4	2000	3.2	95900	51.0
5472	842071	Toshiba	8	500	2.3	48900	21.0
5473	842121	Microsoft	4	1000	2.3	40900	10.0
5474	842220	asus	8	2000	3.0	83900	53.0
5475	842275	Dell	8	500	1.8	53900	9.0
5476	842374	asus	8	2000	2.3	52900	22.0
5477	842470	Samsung	16	2000	1.8	58900	28.0
5478	842655	Lenovo	16	500	3.0	55900	42.0
5479	842870	Microsoft	8	500	3.2	83900	53.0
5480	843092	Microsoft	4	500	2.5	55900	25.0
5481	843303	Toshiba	16	500	3.0	68900	41.0
5482	843660	hp	16	500	1.8	41900	13.0
5483	844142	asus	8	2000	1.8	42900	12.0
5484	844190	Asus	16	500	3.0	72900	45.0
5485	844314	asus	8	500	3.0	67900	37.0
5486	844435	Apple	4	500	2.3	110900	16.0
5487	844438	Microsoft	8	500	1.8	39900	9.0
5488	844531	DELL	4	1000	2.5	68900	28.0
5489	844648	Dell	16	2000	1.8	70900	26.0
5490	844938	Samsung	8	1000	2.3	53900	23.0
5491	844979	Toshiba	4	1000	3.2	71900	44.0
5492	845047	Acer	4	2000	2.3	60900	34.0
5493	845098	HP	16	2000	2.3	60900	29.0
5494	845254	Acer	16	1000	3.2	82900	56.0
5495	845255	asus	4	2000	2.5	56900	26.0
5496	845491	Lenovo	8	500	3.0	53900	40.0
5497	845812	Dell	4	1000	3.0	73900	29.0
5498	846083	asus	16	500	2.3	56900	26.0
5499	846367	Apple	4	1000	2.3	108900	14.0
5500	846483	Samsung	8	500	3.2	72900	42.0
5501	846553	Apple	4	500	2.5	111900	17.0
5502	846969	hp	8	2000	3.2	82900	54.0
5503	847152	HP	8	500	3.2	70900	39.0
5504	847379	asus	16	1000	2.3	53900	23.0
5505	847845	Apple	16	1000	3.0	150900	56.0
5506	848161	DELL	4	500	2.5	60900	20.0
5507	848771	MSI	16	1000	2.5	65900	35.0
5508	849000	Samsung	8	1000	2.5	61900	31.0
5509	849027	Samsung	16	1000	3.2	81900	51.0
5510	849112	hp	4	2000	3.0	66900	38.0
5511	849142	asus	8	1000	2.5	55900	25.0
5512	849922	MSI	4	500	2.3	39900	9.0
5513	850021	Asus	8	2000	1.8	44900	17.0
5514	850200	asus	4	2000	3.0	64900	34.0
5515	850216	Dell	16	1000	1.8	66900	22.0
5516	850286	DELL	8	500	3.0	84900	44.0
5517	850392	Microsoft	8	500	2.3	52900	22.0
5518	850487	Asus	4	500	3.2	65900	38.0
5519	850526	Toshiba	8	2000	3.0	74900	47.0
5520	850610	Dell	8	1000	3.0	84900	40.0
5521	850643	Lenovo	8	500	2.3	39900	26.0
5522	850754	Dell	16	2000	2.3	80900	36.0
5523	850765	Samsung	16	1000	1.8	49900	19.0
5524	851140	Dell	16	500	3.2	95900	51.0
5525	851245	DELL	8	1000	1.8	56900	16.0
5526	851427	Samsung	16	500	3.2	83900	53.0
5527	851547	asus	4	2000	2.5	59900	29.0
5528	851889	Samsung	16	500	2.5	59900	29.0
5529	851981	HP	8	2000	2.3	57900	26.0
5530	852013	Samsung	16	500	1.8	42900	12.0
5531	852159	HP	16	1000	2.5	68900	37.0
5532	852218	Lenovo	8	2000	1.8	34900	21.0
5533	852757	DELL	8	500	3.0	88900	48.0
5534	853455	Asus	4	2000	3.0	66900	39.0
5535	853543	Asus	4	2000	3.2	72900	45.0
5536	854021	Asus	16	1000	3.2	74900	47.0
5537	854426	MSI	4	2000	1.8	45900	15.0
5538	854463	Dell	4	1000	2.5	70900	26.0
5539	854551	Microsoft	16	1000	3.2	90900	60.0
5540	854718	MSI	4	500	3.0	55900	25.0
5541	855135	Acer	4	1000	1.8	34900	8.0
5542	855254	MSI	16	1000	1.8	50900	20.0
5543	855413	Microsoft	16	500	3.2	75900	45.0
5544	855435	Dell	4	2000	3.0	85900	41.0
5545	855469	MSI	16	500	3.0	64900	34.0
5546	855579	MSI	16	1000	3.0	69900	39.0
5547	855662	Samsung	16	1000	1.8	58900	28.0
5548	855683	Toshiba	8	1000	2.3	54900	27.0
5549	855986	Microsoft	8	500	3.0	59900	29.0
5550	856054	Dell	8	1000	2.3	60900	16.0
5551	856371	Apple	16	2000	2.5	134900	40.0
5552	856399	HP	8	1000	3.0	71900	40.0
5553	856731	Lenovo	16	2000	2.3	46900	33.0
5554	857021	Asus	4	1000	3.0	68900	41.0
5555	857136	Dell	8	2000	3.2	92900	48.0
5556	857337	Toshiba	4	500	2.5	51900	24.0
5557	857380	Microsoft	8	1000	3.2	77900	47.0
5558	857608	MSI	8	1000	3.2	77900	47.0
5559	857931	Lenovo	8	1000	3.0	56900	43.0
5560	858090	Microsoft	16	2000	3.0	77900	47.0
5561	858491	Toshiba	8	500	3.0	61900	34.0
5562	858923	Acer	4	1000	3.2	69900	43.0
5563	859021	Microsoft	8	500	2.5	52900	22.0
5564	859256	Apple	16	2000	3.2	163900	63.0
5565	859420	Acer	16	1000	3.2	91900	64.0
5566	859425	Asus	4	1000	2.5	48900	21.0
5567	859442	Samsung	8	500	2.5	56900	26.0
5568	859442	Samsung	8	500	2.5	56900	26.0
5569	859584	Asus	8	2000	2.5	65900	38.0
5570	859771	HP	8	2000	2.3	53900	22.0
5571	859771	HP	8	2000	2.3	53900	22.0
5572	859915	Asus	8	1000	2.5	55900	28.0
5573	859935	Asus	16	1000	2.3	55900	28.0
5574	860173	Acer	16	500	2.5	62900	36.0
5575	860618	asus	4	500	2.3	39900	9.0
5576	860687	Toshiba	8	2000	2.5	70900	43.0
5577	860878	HP	8	2000	2.5	57900	26.0
5578	860878	HP	8	2000	2.5	57900	26.0
5579	861232	Lenovo	4	1000	2.3	38900	25.0
5580	861489	Asus	4	2000	3.0	69900	42.0
5581	861490	Apple	4	500	3.2	139900	45.0
5582	861582	HP	4	2000	3.2	74900	43.0
5583	861594	Microsoft	16	1000	3.2	85900	55.0
5584	861684	MSI	4	1000	3.0	70900	40.0
5585	861888	MSI	8	1000	3.2	87900	57.0
5586	862372	Lenovo	4	2000	2.3	36900	23.0
5587	862430	DELL	4	2000	2.5	73900	33.0
5588	862624	Asus	8	2000	3.0	73900	46.0
5589	862774	Toshiba	16	2000	3.0	86900	59.0
5590	862806	Toshiba	4	1000	2.5	47900	20.0
5591	862809	MSI	16	2000	1.8	52900	22.0
5592	863014	Asus	16	500	3.0	73900	46.0
5593	863014	Asus	16	500	3.0	73900	46.0
5594	863126	DELL	4	2000	3.0	86900	46.0
5595	863199	MSI	8	1000	2.5	56900	26.0
5596	863462	Lenovo	8	500	1.8	25900	12.0
5597	863520	Toshiba	8	2000	2.5	67900	40.0
5598	863654	Samsung	4	500	2.5	40900	10.0
5599	863860	Apple	4	500	2.5	114900	20.0
5600	864162	Microsoft	4	500	3.0	54900	24.0
5601	864377	Apple	4	2000	2.5	128900	34.0
5602	864413	Lenovo	8	2000	2.3	43900	30.0
5603	864633	asus	4	1000	3.0	58900	28.0
5604	864730	Acer	4	1000	2.3	39900	13.0
5605	864732	Microsoft	8	2000	3.2	81900	51.0
5606	864820	asus	4	2000	2.5	57900	27.0
5607	864905	HP	8	2000	2.3	63900	32.0
5608	865058	MSI	16	500	2.3	48900	18.0
5609	865148	Samsung	16	1000	3.2	79900	49.0
5610	865200	Dell	4	500	2.5	60900	16.0
5611	865272	Apple	8	2000	2.3	119900	25.0
5612	865454	Acer	8	2000	3.2	84900	58.0
5613	865477	Lenovo	16	1000	2.3	34900	21.0
5614	865505	Lenovo	8	2000	2.3	41900	28.0
5615	865576	MSI	16	500	3.0	69900	39.0
5616	865743	hp	16	500	1.8	46900	18.0
5617	865795	MSI	16	1000	2.3	64900	34.0
5618	865984	asus	16	500	3.0	71900	41.0
5619	866407	Asus	8	1000	3.0	67900	40.0
5620	866445	HP	4	2000	2.5	58900	27.0
5621	866617	HP	8	2000	3.2	86900	55.0
5622	866677	Samsung	4	2000	3.0	70900	40.0
5623	866677	Samsung	4	2000	3.0	70900	40.0
5624	866688	Dell	16	500	3.0	92900	48.0
5625	866817	Apple	4	1000	3.0	127900	33.0
5626	867070	Toshiba	16	1000	2.3	56900	29.0
5627	867073	hp	16	2000	1.8	52900	24.0
5628	867739	DELL	4	1000	2.3	55900	15.0
5629	867757	asus	4	500	3.0	61900	31.0
5630	867920	Dell	16	1000	2.5	77900	33.0
5631	868105	Lenovo	8	1000	2.3	32900	19.0
5632	868106	Samsung	4	1000	2.5	46900	16.0
5633	868219	Asus	8	2000	1.8	45900	18.0
5634	868369	Microsoft	16	500	1.8	56900	26.0
5635	869167	Acer	8	2000	3.0	71900	45.0
5636	869415	Dell	4	2000	3.2	91900	47.0
5637	869456	Samsung	16	500	2.5	74900	44.0
5638	869639	Dell	16	500	1.8	58900	14.0
5639	869789	asus	8	1000	3.2	80900	50.0
5640	869856	Apple	8	2000	1.8	115900	21.0
5641	870069	Dell	8	500	3.2	89900	45.0
5642	870194	Acer	16	1000	3.0	73900	47.0
5643	870199	DELL	8	1000	3.0	86900	46.0
5644	870326	Dell	16	1000	3.2	93900	49.0
5645	870415	Samsung	8	1000	1.8	40900	10.0
5646	871008	Acer	4	2000	2.3	44900	18.0
5647	871387	Apple	16	500	1.8	102900	8.0
5648	871407	Samsung	4	1000	2.5	53900	23.0
5649	871488	Acer	8	500	2.5	56900	30.0
5650	871519	Asus	8	500	1.8	45900	18.0
5651	872010	Asus	16	1000	3.2	82900	55.0
5652	872712	HP	4	500	3.2	68900	37.0
5653	872758	Microsoft	8	2000	3.2	82900	52.0
5654	873038	Microsoft	8	1000	1.8	44900	14.0
5655	873110	Apple	4	2000	3.2	143900	49.0
5656	873205	unknown	8	2000	2.5	65900	21.0
5657	873340	MSI	8	2000	2.3	50900	20.0
5658	873466	Samsung	8	2000	3.0	75900	45.0
5659	873534	Asus	16	2000	2.5	73900	46.0
5660	873728	Toshiba	4	2000	2.5	57900	30.0
5661	873728	Toshiba	4	2000	2.5	57900	30.0
5662	873768	Lenovo	16	500	3.2	66900	53.0
5663	873827	Toshiba	4	2000	3.0	62900	35.0
5664	874041	Apple	4	1000	3.0	131900	37.0
5665	874138	hp	16	2000	2.5	66900	38.0
5666	874181	Asus	16	500	3.0	74900	47.0
5667	874202	Samsung	16	1000	1.8	48900	18.0
5668	874345	MSI	8	1000	2.5	51900	21.0
5669	874427	Lenovo	8	2000	2.5	52900	39.0
5670	874437	hp	8	1000	2.5	57900	29.0
5671	874652	Apple	16	2000	1.8	118900	24.0
5672	874836	Toshiba	16	1000	1.8	50900	23.0
5673	874894	Dell	16	2000	2.5	84900	40.0
5674	874913	MSI	16	1000	3.2	84900	54.0
5675	874928	Lenovo	8	2000	1.8	29900	16.0
5676	875242	Asus	4	1000	2.3	41900	14.0
5677	875328	Toshiba	8	500	1.8	43900	16.0
5678	875461	hp	4	1000	2.5	47900	19.0
5679	875591	Microsoft	8	500	1.8	31900	1.0
5680	875610	DELL	8	1000	1.8	55900	15.0
5681	875747	Acer	8	500	2.5	56900	30.0
5682	875984	Toshiba	16	1000	3.0	67900	40.0
5683	876125	Toshiba	4	1000	2.3	44900	17.0
5684	876431	Apple	8	2000	2.5	119900	25.0
5685	876460	Lenovo	8	500	3.2	65900	52.0
5686	876496	HP	4	500	2.3	41900	10.0
5687	876610	Dell	16	1000	2.5	77900	33.0
5688	876798	Microsoft	16	2000	2.3	64900	34.0
5689	876874	Acer	4	500	3.0	54900	28.0
5690	876906	Acer	4	500	3.0	60900	34.0
5691	876956	asus	16	1000	1.8	44900	14.0
5692	877002	MSI	4	500	1.8	33900	3.0
5693	877448	Microsoft	8	1000	3.2	83900	53.0
5694	877460	Lenovo	8	1000	3.0	53900	40.0
5695	877687	DELL	16	1000	2.5	75900	35.0
5696	877763	Asus	16	1000	3.2	82900	55.0
5697	878025	Samsung	16	500	3.2	83900	53.0
5698	878026	Toshiba	8	500	3.0	61900	34.0
5699	878080	asus	4	1000	3.0	56900	26.0
5700	878266	Asus	4	500	3.0	57900	30.0
5701	878509	HP	8	2000	2.5	56900	25.0
5702	878540	asus	8	1000	2.3	53900	23.0
5703	878767	Lenovo	16	2000	3.2	77900	63.0
5704	878791	Asus	4	1000	2.3	44900	17.0
5705	878867	HP	16	2000	3.2	85900	54.0
5706	879031	Apple	8	500	2.3	116900	22.0
5707	879135	Asus	8	1000	2.3	47900	20.0
5708	879233	Apple	8	2000	1.8	112900	18.0
5709	879541	Samsung	16	500	2.5	58900	28.0
5710	879620	MSI	4	2000	1.8	52900	22.0
5711	879639	Toshiba	4	2000	3.2	75900	48.0
5712	879661	Dell	16	2000	2.3	77900	33.0
5713	879749	Apple	16	1000	2.3	129900	35.0
5714	880046	DELL	4	1000	2.3	57900	17.0
5715	880154	Toshiba	16	500	3.2	80900	53.0
5716	880155	Lenovo	16	2000	3.0	70900	57.0
5717	880200	Acer	16	1000	2.5	62900	36.0
5718	880259	asus	8	1000	2.3	49900	19.0
5719	880363	DELL	4	2000	1.8	57900	17.0
5720	880395	Acer	4	500	2.5	46900	20.0
5721	880419	DELL	16	1000	2.3	69900	29.0
5722	880487	Apple	16	1000	1.8	115900	21.0
5723	880716	hp	16	2000	3.0	83900	55.0
5724	880744	Asus	16	500	1.8	45900	18.0
5725	881109	Toshiba	8	500	2.5	51900	24.0
5726	881109	Toshiba	8	500	2.5	51900	24.0
5727	881232	DELL	8	2000	2.3	71900	31.0
5728	881331	DELL	4	2000	1.8	57900	17.0
5729	881493	Toshiba	8	500	3.2	73900	46.0
5730	881532	HP	8	500	3.0	67900	36.0
5731	881599	DELL	16	500	1.8	62900	22.0
5732	881796	Lenovo	16	500	2.3	41900	28.0
5733	881858	Asus	16	1000	3.2	89900	62.0
5734	881890	Microsoft	4	2000	3.0	68900	38.0
5735	882080	DELL	4	500	2.5	63900	23.0
5736	882093	HP	16	2000	1.8	55900	24.0
5737	882133	Toshiba	16	2000	3.0	79900	52.0
5738	882152	HP	16	1000	2.3	58900	27.0
5739	882536	Lenovo	4	2000	1.8	29900	16.0
5740	882558	Apple	16	2000	3.2	162900	62.0
5741	882571	Acer	8	1000	2.3	50900	24.0
5742	883154	Lenovo	4	1000	2.3	25900	12.0
5743	883591	Microsoft	8	2000	2.5	64900	34.0
5744	883650	Asus	16	500	3.2	83900	56.0
5745	884028	Acer	16	500	3.2	75900	49.0
5746	884149	DELL	4	500	1.8	44900	4.0
5747	884304	Asus	4	500	3.2	70900	43.0
5748	884405	Microsoft	8	2000	1.8	49900	19.0
5749	884429	DELL	4	1000	3.2	83900	43.0
5750	884558	HP	16	1000	1.8	51900	20.0
5751	884610	Dell	4	2000	2.3	63900	19.0
5752	884831	Acer	4	1000	3.2	72900	46.0
5753	884883	DELL	8	2000	2.5	73900	33.0
5754	884924	Asus	4	500	1.8	39900	12.0
5755	885116	asus	8	2000	2.5	66900	36.0
5756	885168	hp	4	1000	3.2	64900	36.0
5757	885317	Lenovo	8	1000	1.8	29900	16.0
5758	885428	Dell	8	1000	1.8	58900	14.0
5759	885450	Asus	4	500	1.8	38900	11.0
5760	885560	Toshiba	4	1000	1.8	43900	16.0
5761	885932	asus	4	500	2.3	44900	14.0
5762	886564	hp	4	500	1.8	35900	7.0
5763	886609	DELL	16	500	3.2	104900	64.0
5764	886804	DELL	4	2000	3.0	78900	38.0
5765	887010	Lenovo	16	2000	2.3	47900	34.0
5766	887010	Lenovo	16	2000	2.3	47900	34.0
5767	887646	HP	16	1000	3.0	70900	39.0
5768	888014	HP	16	2000	2.3	64900	33.0
5769	888086	DELL	16	1000	3.0	90900	50.0
5770	888268	Microsoft	16	1000	3.2	79900	49.0
5771	888395	Toshiba	8	1000	2.3	51900	24.0
5772	888483	asus	8	500	2.5	59900	29.0
5773	888568	Apple	8	1000	2.5	124900	30.0
5774	888657	Samsung	4	1000	2.3	50900	20.0
5775	888662	Apple	16	2000	3.0	148900	54.0
5776	888720	Apple	4	1000	2.3	114900	20.0
5777	888764	MSI	8	1000	3.0	66900	36.0
5778	888866	HP	16	1000	3.0	76900	45.0
5779	888886	Toshiba	16	1000	2.3	56900	29.0
5780	888972	MSI	8	2000	1.8	47900	17.0
5781	888975	Toshiba	16	500	1.8	50900	23.0
5782	889282	Microsoft	4	2000	3.2	78900	48.0
5783	889651	Dell	8	2000	2.5	76900	32.0
5784	889700	Dell	16	1000	2.5	77900	33.0
5785	889865	Apple	16	2000	3.0	143900	49.0
5786	889936	Lenovo	8	500	2.5	36900	23.0
5787	889964	MSI	4	2000	3.2	78900	48.0
5788	890180	Lenovo	8	1000	2.3	36900	23.0
5789	890475	HP	8	2000	1.8	48900	17.0
5790	890483	Asus	4	500	3.2	79900	52.0
5791	890625	Apple	16	2000	2.3	122900	28.0
5792	890660	Dell	8	1000	3.2	93900	49.0
5793	890697	asus	16	2000	3.0	81900	51.0
5794	890698	Samsung	8	1000	3.2	73900	43.0
5795	890802	Dell	8	2000	3.2	98900	54.0
5796	890819	Acer	8	2000	2.5	68900	42.0
5797	891179	Apple	4	2000	3.0	131900	37.0
5798	891282	HP	8	2000	1.8	41900	10.0
5799	891323	Asus	16	2000	2.5	71900	44.0
5800	891716	Microsoft	8	2000	3.2	81900	51.0
5801	892035	Samsung	16	2000	3.0	83900	53.0
5802	892151	Samsung	8	1000	3.2	72900	42.0
5803	892415	Microsoft	8	2000	2.5	56900	26.0
5804	892421	Microsoft	4	2000	1.8	48900	18.0
5805	892571	hp	4	500	2.5	48900	20.0
5806	892867	HP	8	2000	3.0	82900	51.0
5807	892991	Lenovo	16	2000	3.0	64900	51.0
5808	893018	Apple	8	1000	3.2	140900	46.0
5809	893109	Dell	16	2000	3.0	92900	48.0
5810	893229	Asus	4	2000	3.0	57900	30.0
5811	893258	HP	4	1000	3.0	63900	32.0
5812	893275	Acer	16	500	3.2	83900	57.0
5813	893440	Toshiba	8	2000	2.5	61900	34.0
5814	893501	Samsung	4	2000	3.0	57900	27.0
5815	893541	hp	16	2000	1.8	55900	27.0
5816	893806	Samsung	8	1000	3.0	63900	33.0
5817	893811	Lenovo	16	1000	1.8	28900	15.0
5818	894067	asus	16	500	2.5	62900	32.0
5819	894455	Acer	16	1000	2.3	60900	34.0
5820	894768	Lenovo	4	500	1.8	25900	12.0
5821	895076	Dell	4	1000	3.0	76900	32.0
5822	895191	asus	4	2000	3.2	75900	45.0
5823	895526	asus	16	2000	3.2	87900	57.0
5824	895603	Acer	4	1000	1.8	33900	7.0
5825	895652	DELL	8	500	3.0	78900	38.0
5826	895695	hp	8	2000	2.5	59900	31.0
5827	895707	Toshiba	8	1000	2.3	50900	23.0
5828	895797	Toshiba	8	2000	2.5	63900	36.0
5829	895995	hp	4	1000	2.3	51900	23.0
5830	896054	Apple	4	500	2.3	104900	10.0
5831	896161	Toshiba	8	2000	1.8	43900	16.0
5832	896249	Asus	4	500	3.2	80900	53.0
5833	896254	hp	4	2000	2.3	43900	15.0
5834	896340	Dell	4	2000	3.2	97900	53.0
5835	896476	Samsung	8	2000	1.8	46900	16.0
5836	896514	Dell	8	1000	2.5	73900	29.0
5837	896683	MSI	4	500	3.2	72900	42.0
5838	896778	Apple	8	500	2.3	110900	16.0
5839	896839	Apple	16	500	1.8	114900	20.0
5840	896949	hp	16	1000	2.3	64900	36.0
5841	897139	Apple	4	1000	2.5	120900	26.0
5842	897354	Dell	8	1000	3.2	92900	48.0
5843	897357	asus	8	2000	3.0	70900	40.0
5844	897592	hp	4	1000	3.0	69900	41.0
5845	897692	MSI	4	2000	2.3	46900	16.0
5846	897853	Toshiba	4	1000	2.5	52900	25.0
5847	897938	MSI	8	500	3.0	61900	31.0
5848	898032	Samsung	8	500	2.5	48900	18.0
5849	898442	HP	4	500	3.2	65900	34.0
5850	898736	Microsoft	8	1000	2.5	58900	28.0
5851	899018	HP	8	500	2.3	46900	15.0
5852	899099	Samsung	16	1000	2.3	62900	32.0
5853	899861	DELL	8	1000	2.3	66900	26.0
5854	899884	Samsung	8	2000	1.8	45900	15.0
5855	899895	Lenovo	8	2000	2.3	38900	25.0
5856	900237	Apple	16	500	1.8	109900	15.0
5857	900273	MSI	16	1000	3.2	87900	57.0
5858	900380	DELL	4	2000	3.2	90900	50.0
5859	900559	HP	8	1000	1.8	48900	17.0
5860	900683	hp	8	1000	3.2	78900	50.0
5861	900729	Toshiba	4	1000	3.0	63900	36.0
5862	900849	HP	16	1000	2.3	52900	21.0
5863	900860	HP	8	2000	2.5	62900	31.0
5864	900920	Lenovo	4	1000	2.3	34900	21.0
5865	901183	Dell	16	500	2.3	75900	31.0
5866	901326	Acer	16	2000	3.0	85900	59.0
5867	901604	Acer	16	500	3.0	74900	48.0
5868	901820	DELL	16	1000	1.8	64900	24.0
5869	901939	MSI	4	1000	3.2	68900	38.0
5870	901987	Asus	4	500	3.2	70900	43.0
5871	902159	Toshiba	8	2000	3.0	75900	48.0
5872	902288	DELL	4	500	2.3	62900	22.0
5873	902325	Lenovo	4	2000	2.3	33900	20.0
5874	902508	Microsoft	8	2000	2.3	54900	24.0
5875	903005	hp	8	1000	1.8	45900	17.0
5876	903241	Toshiba	4	1000	2.5	52900	25.0
5877	903305	Asus	16	2000	3.0	83900	56.0
5878	903362	Toshiba	8	1000	1.8	49900	22.0
5879	903696	Samsung	16	500	3.0	72900	42.0
5880	903793	hp	4	1000	3.0	61900	33.0
5881	904018	Acer	4	2000	2.3	49900	23.0
5882	904051	MSI	16	2000	2.5	66900	36.0
5883	904572	Dell	4	2000	2.3	64900	20.0
5884	904572	Dell	4	2000	2.3	64900	20.0
5885	904616	DELL	16	2000	2.5	85900	45.0
5886	904625	Lenovo	16	2000	2.5	52900	39.0
5887	904671	hp	8	1000	2.3	50900	22.0
5888	904825	hp	16	2000	2.3	61900	33.0
5889	905179	Toshiba	4	2000	2.3	55900	28.0
5890	905220	MSI	8	2000	3.2	82900	52.0
5891	905233	Asus	4	500	3.2	68900	41.0
5892	905343	Microsoft	8	2000	1.8	47900	17.0
5893	905550	Samsung	16	2000	3.2	85900	55.0
5894	905688	Toshiba	8	1000	1.8	40900	13.0
5895	905822	Asus	8	2000	2.5	61900	34.0
5896	905959	hp	4	1000	3.0	57900	29.0
5897	906138	hp	8	500	2.3	45900	17.0
5898	906156	Acer	16	2000	2.3	58900	32.0
5899	906430	Lenovo	4	1000	2.5	33900	20.0
5900	906480	HP	4	1000	3.0	63900	32.0
5901	906633	Apple	4	1000	3.0	130900	36.0
5902	906678	Microsoft	16	500	2.3	59900	29.0
5903	906984	Toshiba	4	500	1.8	34900	7.0
5904	907156	Acer	8	2000	3.0	75900	49.0
5905	907410	Dell	8	1000	2.3	71900	27.0
5906	907760	Microsoft	8	500	2.3	43900	13.0
5907	907920	MSI	4	1000	3.0	60900	30.0
5908	907998	Microsoft	4	2000	2.5	50900	20.0
5909	908144	hp	4	1000	3.2	80900	52.0
5910	908686	Apple	4	1000	2.5	120900	26.0
5911	908733	hp	4	500	3.0	54900	26.0
5912	908784	Lenovo	8	500	1.8	30900	17.0
5913	909038	Asus	8	2000	1.8	47900	20.0
5914	909218	Toshiba	16	1000	3.2	83900	56.0
5915	910067	asus	4	1000	2.5	56900	26.0
5916	910189	Apple	8	1000	3.2	136900	42.0
5917	910313	Microsoft	8	2000	3.2	81900	51.0
5918	910437	MSI	16	2000	1.8	54900	24.0
5919	910659	asus	16	2000	1.8	56900	26.0
5920	910847	DELL	16	2000	2.3	82900	42.0
5921	911128	MSI	4	500	1.8	34900	4.0
5922	911188	HP	8	500	3.0	65900	34.0
5923	911959	Toshiba	8	500	2.3	47900	20.0
5924	911981	HP	8	500	2.5	60900	29.0
5925	912017	Microsoft	4	500	3.0	61900	31.0
5926	912567	Acer	16	2000	2.5	70900	44.0
5927	912687	Toshiba	4	2000	2.3	46900	19.0
5928	912748	HP	4	1000	2.5	57900	26.0
5929	912769	Apple	4	2000	3.0	136900	42.0
5930	912861	Toshiba	4	2000	2.3	44900	17.0
5931	913652	Dell	16	2000	2.5	92900	48.0
5932	913842	hp	16	1000	2.3	62900	34.0
5933	913914	Samsung	4	1000	2.5	54900	24.0
5934	913977	Asus	4	1000	3.2	74900	47.0
5935	914064	Acer	4	2000	3.0	68900	42.0
5936	914290	Asus	8	2000	3.0	75900	48.0
5937	914521	Lenovo	4	500	3.2	48900	35.0
5938	914547	Dell	4	2000	1.8	58900	14.0
5939	914651	Dell	16	500	2.5	76900	32.0
5940	914768	Microsoft	4	500	3.0	66900	36.0
5941	914825	asus	8	2000	2.3	52900	22.0
5942	914856	Asus	8	500	3.2	76900	49.0
5943	914876	Acer	16	500	2.3	47900	21.0
5944	914898	Samsung	8	2000	3.0	79900	49.0
5945	914923	Toshiba	4	1000	3.2	66900	39.0
5946	914979	HP	8	1000	1.8	44900	13.0
5947	915195	Acer	4	2000	3.2	82900	56.0
5948	915215	MSI	16	2000	2.3	64900	34.0
5949	915378	MSI	16	1000	1.8	39900	9.0
5950	915631	asus	8	2000	1.8	49900	19.0
5951	916244	Apple	16	1000	1.8	118900	24.0
5952	916266	Toshiba	4	1000	3.0	63900	36.0
5953	916456	HP	16	1000	2.5	67900	36.0
5954	916821	Samsung	4	1000	2.3	39900	9.0
5955	917146	Lenovo	8	1000	3.2	64900	51.0
5956	917210	Dell	16	1000	3.2	103900	59.0
5957	917282	HP	4	2000	3.2	72900	41.0
5958	917307	Dell	8	2000	3.2	94900	50.0
5959	917529	Apple	16	500	2.5	127900	33.0
5960	917681	HP	8	500	3.2	67900	36.0
5961	917683	HP	8	1000	3.0	69900	38.0
5962	917707	Lenovo	16	2000	1.8	31900	18.0
5963	917795	Microsoft	4	1000	3.0	60900	30.0
5964	918099	Microsoft	4	1000	3.2	73900	43.0
5965	918136	DELL	16	500	3.0	87900	47.0
5966	918488	HP	8	1000	3.2	87900	56.0
5967	918816	Lenovo	16	500	2.3	38900	25.0
5968	918915	Toshiba	4	500	2.5	47900	20.0
5969	918995	Asus	16	2000	1.8	53900	26.0
5970	919019	HP	8	500	3.2	75900	44.0
5971	919156	DELL	16	500	2.3	71900	31.0
5972	919447	Samsung	16	500	3.0	67900	37.0
5973	919488	MSI	4	500	3.2	69900	39.0
5974	920347	Acer	16	1000	2.3	53900	27.0
5975	920686	hp	4	1000	3.0	59900	31.0
5976	921053	asus	8	500	1.8	38900	8.0
5977	921167	DELL	4	2000	3.2	94900	54.0
5978	921214	Toshiba	8	2000	1.8	47900	20.0
5979	921479	Samsung	8	2000	2.3	54900	24.0
5980	921605	Samsung	16	1000	2.5	56900	26.0
5981	922113	Dell	8	500	3.2	92900	48.0
5982	922199	unknown	4	500	2.5	46900	7.0
