	productid	brand	RAM_GB	HDD_GB	GHz	price	MEDIAN
5362	824056	Apple	4	2000	3.2	137900	2.5
5363	824488	HP	16	2000	2.3	63900	2.5
5364	824785	Toshiba	8	500	3.0	62900	2.5
5365	825186	Acer	4	2000	3.0	65900	2.5
5366	825203	Toshiba	8	1000	2.5	57900	2.5
5367	825245	MSI	8	1000	1.8	41900	2.5
5368	825339	Asus	4	1000	3.0	69900	2.5
5369	825460	asus	16	1000	1.8	55900	2.5
5370	825461	DELL	16	1000	1.8	57900	2.5
5371	825590	MSI	16	1000	2.5	72900	2.5
5372	825639	Dell	4	500	2.3	59900	2.5
5373	825645	hp	8	2000	2.3	44900	2.5
5374	825674	hp	4	1000	2.3	37900	2.5
5375	825939	Asus	8	2000	2.5	59900	2.5
5376	826545	MSI	16	1000	1.8	48900	2.5
5377	826603	DELL	16	1000	3.0	82900	2.5
5378	826611	Samsung	4	2000	3.0	71900	2.5
5379	826710	Toshiba	8	500	1.8	29900	2.5
5380	827097	DELL	8	2000	3.2	95900	2.5
5381	827106	Asus	16	500	2.5	58900	2.5
5382	827558	asus	16	1000	2.5	70900	2.5
5383	827747	HP	8	2000	3.2	80900	2.5
5384	827957	Microsoft	8	1000	2.5	64900	2.5
5385	828072	DELL	8	1000	3.2	95900	2.5
5386	828182	HP	16	2000	3.2	90900	2.5
5387	828693	Samsung	4	1000	2.5	52900	2.5
5388	828933	Dell	4	500	2.3	48900	2.5
5389	828962	Samsung	16	1000	2.3	57900	2.5
5390	829309	Asus	4	2000	3.0	65900	2.5
5391	829548	Dell	8	2000	2.3	79900	2.5
5392	829666	unknown	4	500	2.5	43900	2.5
5393	829771	Lenovo	8	500	2.5	38900	2.5
5394	829814	Apple	8	1000	2.3	116900	2.5
5395	829941	DELL	4	1000	2.5	65900	2.5
5396	829990	Dell	16	500	3.0	89900	2.5
5397	830521	Lenovo	8	2000	3.2	68900	2.5
5398	830773	DELL	4	1000	1.8	48900	2.5
5399	830875	Dell	8	1000	2.3	67900	2.5
5400	831182	HP	16	1000	2.5	66900	2.5
5401	831548	Dell	16	1000	1.8	63900	2.5
5402	831738	Asus	16	1000	1.8	53900	2.5
5403	831820	Dell	16	2000	3.2	108900	2.5
5404	831847	Apple	8	500	3.0	130900	2.5
5405	832069	Toshiba	8	1000	2.3	54900	2.5
5406	832476	Asus	4	500	3.0	66900	2.5
5407	832792	Microsoft	8	1000	3.0	71900	2.5
5408	833205	MSI	16	1000	2.5	56900	2.5
5409	833276	Lenovo	4	500	1.8	24900	2.5
5410	833341	Apple	4	500	3.0	117900	2.5
5411	833399	Toshiba	8	2000	2.5	62900	2.5
5412	833866	Asus	16	1000	1.8	57900	2.5
5413	834010	asus	8	500	3.0	66900	2.5
5414	834375	Microsoft	16	500	2.3	50900	2.5
5415	834464	Dell	8	1000	3.2	94900	2.5
5416	834483	Acer	8	1000	3.2	76900	2.5
5417	834553	Microsoft	8	2000	2.3	50900	2.5
5418	834611	Apple	4	2000	2.3	110900	2.5
5419	834669	Acer	8	500	3.2	74900	2.5
5420	834730	Lenovo	8	500	2.3	30900	2.5
5421	834927	Microsoft	4	1000	2.3	44900	2.5
5422	834971	Lenovo	8	2000	1.8	35900	2.5
5423	835789	asus	16	1000	2.3	56900	2.5
5424	835816	asus	16	2000	3.0	83900	2.5
5425	835895	asus	8	500	2.3	48900	2.5
5426	835942	Dell	4	1000	2.5	71900	2.5
5427	836183	DELL	8	1000	3.2	96900	2.5
5428	836197	hp	8	2000	1.8	47900	2.5
5429	836325	Acer	8	1000	3.0	66900	2.5
5430	836397	Asus	8	1000	3.0	69900	2.5
5431	836435	hp	4	2000	2.5	56900	2.5
5432	836729	Toshiba	16	500	3.0	66900	2.5
5433	836742	asus	16	2000	3.0	81900	2.5
5434	836761	asus	4	500	2.5	49900	2.5
5435	837402	asus	16	2000	1.8	55900	2.5
5436	837594	Lenovo	4	1000	1.8	22900	2.5
5437	837650	Asus	4	2000	3.2	74900	2.5
5438	837892	Samsung	4	2000	2.5	58900	2.5
5439	837896	HP	4	500	1.8	38900	2.5
5440	837975	DELL	8	2000	3.0	95900	2.5
5441	838115	Acer	4	2000	1.8	46900	2.5
5442	838185	Samsung	4	2000	3.0	66900	2.5
5443	838190	unknown	4	500	3.0	62900	2.5
5444	838240	MSI	8	500	2.5	52900	2.5
5445	838267	DELL	16	2000	3.0	94900	2.5
5446	838528	asus	8	500	2.5	47900	2.5
5447	838759	Acer	4	1000	1.8	35900	2.5
5448	839003	Apple	8	2000	1.8	112900	2.5
5449	839349	HP	4	2000	2.5	54900	2.5
5450	839673	asus	8	2000	2.5	66900	2.5
5451	839715	Samsung	16	1000	3.2	87900	2.5
5452	839763	DELL	16	2000	2.5	77900	2.5
5453	839784	Apple	16	500	2.5	127900	2.5
5454	839895	Acer	16	2000	3.0	78900	2.5
5455	839995	Acer	16	1000	2.5	65900	2.5
5456	840111	DELL	4	2000	3.2	91900	2.5
5457	840286	Asus	4	500	3.2	74900	2.5
5458	840287	Lenovo	16	1000	3.2	73900	2.5
5459	840352	Microsoft	16	2000	3.0	72900	2.5
5460	840664	Apple	16	500	2.3	116900	2.5
5461	840821	asus	16	2000	3.0	74900	2.5
5462	840924	MSI	4	2000	2.3	53900	2.5
5463	840984	Lenovo	4	500	3.2	48900	2.5
5464	841175	MSI	8	1000	1.8	46900	2.5
5465	841210	Samsung	16	1000	3.2	91900	2.5
5466	841227	asus	4	500	3.2	71900	2.5
5467	841482	Microsoft	16	1000	3.2	83900	2.5
5468	841711	Microsoft	8	500	3.0	61900	2.5
5469	841728	Toshiba	8	2000	1.8	46900	2.5
5470	841874	Apple	4	2000	3.2	141900	2.5
5471	842042	Dell	4	2000	3.2	95900	2.5
5472	842071	Toshiba	8	500	2.3	48900	2.5
5473	842121	Microsoft	4	1000	2.3	40900	2.5
5474	842220	asus	8	2000	3.0	83900	2.5
5475	842275	Dell	8	500	1.8	53900	2.5
5476	842374	asus	8	2000	2.3	52900	2.5
5477	842470	Samsung	16	2000	1.8	58900	2.5
5478	842655	Lenovo	16	500	3.0	55900	2.5
5479	842870	Microsoft	8	500	3.2	83900	2.5
5480	843092	Microsoft	4	500	2.5	55900	2.5
5481	843303	Toshiba	16	500	3.0	68900	2.5
5482	843660	hp	16	500	1.8	41900	2.5
5483	844142	asus	8	2000	1.8	42900	2.5
5484	844190	Asus	16	500	3.0	72900	2.5
5485	844314	asus	8	500	3.0	67900	2.5
5486	844435	Apple	4	500	2.3	110900	2.5
5487	844438	Microsoft	8	500	1.8	39900	2.5
5488	844531	DELL	4	1000	2.5	68900	2.5
5489	844648	Dell	16	2000	1.8	70900	2.5
5490	844938	Samsung	8	1000	2.3	53900	2.5
5491	844979	Toshiba	4	1000	3.2	71900	2.5
5492	845047	Acer	4	2000	2.3	60900	2.5
5493	845098	HP	16	2000	2.3	60900	2.5
5494	845254	Acer	16	1000	3.2	82900	2.5
5495	845255	asus	4	2000	2.5	56900	2.5
5496	845491	Lenovo	8	500	3.0	53900	2.5
5497	845812	Dell	4	1000	3.0	73900	2.5
5498	846083	asus	16	500	2.3	56900	2.5
5499	846367	Apple	4	1000	2.3	108900	2.5
5500	846483	Samsung	8	500	3.2	72900	2.5
5501	846553	Apple	4	500	2.5	111900	2.5
5502	846969	hp	8	2000	3.2	82900	2.5
5503	847152	HP	8	500	3.2	70900	2.5
5504	847379	asus	16	1000	2.3	53900	2.5
5505	847845	Apple	16	1000	3.0	150900	2.5
5506	848161	DELL	4	500	2.5	60900	2.5
5507	848771	MSI	16	1000	2.5	65900	2.5
5508	849000	Samsung	8	1000	2.5	61900	2.5
5509	849027	Samsung	16	1000	3.2	81900	2.5
5510	849112	hp	4	2000	3.0	66900	2.5
5511	849142	asus	8	1000	2.5	55900	2.5
5512	849922	MSI	4	500	2.3	39900	2.5
5513	850021	Asus	8	2000	1.8	44900	2.5
5514	850200	asus	4	2000	3.0	64900	2.5
5515	850216	Dell	16	1000	1.8	66900	2.5
5516	850286	DELL	8	500	3.0	84900	2.5
5517	850392	Microsoft	8	500	2.3	52900	2.5
5518	850487	Asus	4	500	3.2	65900	2.5
5519	850526	Toshiba	8	2000	3.0	74900	2.5
5520	850610	Dell	8	1000	3.0	84900	2.5
5521	850643	Lenovo	8	500	2.3	39900	2.5
5522	850754	Dell	16	2000	2.3	80900	2.5
5523	850765	Samsung	16	1000	1.8	49900	2.5
5524	851140	Dell	16	500	3.2	95900	2.5
5525	851245	DELL	8	1000	1.8	56900	2.5
5526	851427	Samsung	16	500	3.2	83900	2.5
5527	851547	asus	4	2000	2.5	59900	2.5
5528	851889	Samsung	16	500	2.5	59900	2.5
5529	851981	HP	8	2000	2.3	57900	2.5
5530	852013	Samsung	16	500	1.8	42900	2.5
5531	852159	HP	16	1000	2.5	68900	2.5
5532	852218	Lenovo	8	2000	1.8	34900	2.5
5533	852757	DELL	8	500	3.0	88900	2.5
5534	853455	Asus	4	2000	3.0	66900	2.5
5535	853543	Asus	4	2000	3.2	72900	2.5
5536	854021	Asus	16	1000	3.2	74900	2.5
5537	854426	MSI	4	2000	1.8	45900	2.5
5538	854463	Dell	4	1000	2.5	70900	2.5
5539	854551	Microsoft	16	1000	3.2	90900	2.5
5540	854718	MSI	4	500	3.0	55900	2.5
5541	855135	Acer	4	1000	1.8	34900	2.5
5542	855254	MSI	16	1000	1.8	50900	2.5
5543	855413	Microsoft	16	500	3.2	75900	2.5
5544	855435	Dell	4	2000	3.0	85900	2.5
5545	855469	MSI	16	500	3.0	64900	2.5
5546	855579	MSI	16	1000	3.0	69900	2.5
5547	855662	Samsung	16	1000	1.8	58900	2.5
5548	855683	Toshiba	8	1000	2.3	54900	2.5
5549	855986	Microsoft	8	500	3.0	59900	2.5
5550	856054	Dell	8	1000	2.3	60900	2.5
5551	856371	Apple	16	2000	2.5	134900	2.5
5552	856399	HP	8	1000	3.0	71900	2.5
5553	856731	Lenovo	16	2000	2.3	46900	2.5
5554	857021	Asus	4	1000	3.0	68900	2.5
5555	857136	Dell	8	2000	3.2	92900	2.5
5556	857337	Toshiba	4	500	2.5	51900	2.5
5557	857380	Microsoft	8	1000	3.2	77900	2.5
5558	857608	MSI	8	1000	3.2	77900	2.5
5559	857931	Lenovo	8	1000	3.0	56900	2.5
5560	858090	Microsoft	16	2000	3.0	77900	2.5
5561	858491	Toshiba	8	500	3.0	61900	2.5
5562	858923	Acer	4	1000	3.2	69900	2.5
5563	859021	Microsoft	8	500	2.5	52900	2.5
5564	859256	Apple	16	2000	3.2	163900	2.5
5565	859420	Acer	16	1000	3.2	91900	2.5
5566	859425	Asus	4	1000	2.5	48900	2.5
5567	859442	Samsung	8	500	2.5	56900	2.5
5568	859442	Samsung	8	500	2.5	56900	2.5
5569	859584	Asus	8	2000	2.5	65900	2.5
5570	859771	HP	8	2000	2.3	53900	2.5
5571	859771	HP	8	2000	2.3	53900	2.5
5572	859915	Asus	8	1000	2.5	55900	2.5
5573	859935	Asus	16	1000	2.3	55900	2.5
5574	860173	Acer	16	500	2.5	62900	2.5
5575	860618	asus	4	500	2.3	39900	2.5
5576	860687	Toshiba	8	2000	2.5	70900	2.5
5577	860878	HP	8	2000	2.5	57900	2.5
5578	860878	HP	8	2000	2.5	57900	2.5
5579	861232	Lenovo	4	1000	2.3	38900	2.5
5580	861489	Asus	4	2000	3.0	69900	2.5
5581	861490	Apple	4	500	3.2	139900	2.5
5582	861582	HP	4	2000	3.2	74900	2.5
5583	861594	Microsoft	16	1000	3.2	85900	2.5
5584	861684	MSI	4	1000	3.0	70900	2.5
5585	861888	MSI	8	1000	3.2	87900	2.5
5586	862372	Lenovo	4	2000	2.3	36900	2.5
5587	862430	DELL	4	2000	2.5	73900	2.5
5588	862624	Asus	8	2000	3.0	73900	2.5
5589	862774	Toshiba	16	2000	3.0	86900	2.5
5590	862806	Toshiba	4	1000	2.5	47900	2.5
5591	862809	MSI	16	2000	1.8	52900	2.5
5592	863014	Asus	16	500	3.0	73900	2.5
5593	863014	Asus	16	500	3.0	73900	2.5
5594	863126	DELL	4	2000	3.0	86900	2.5
5595	863199	MSI	8	1000	2.5	56900	2.5
5596	863462	Lenovo	8	500	1.8	25900	2.5
5597	863520	Toshiba	8	2000	2.5	67900	2.5
5598	863654	Samsung	4	500	2.5	40900	2.5
5599	863860	Apple	4	500	2.5	114900	2.5
5600	864162	Microsoft	4	500	3.0	54900	2.5
5601	864377	Apple	4	2000	2.5	128900	2.5
5602	864413	Lenovo	8	2000	2.3	43900	2.5
5603	864633	asus	4	1000	3.0	58900	2.5
5604	864730	Acer	4	1000	2.3	39900	2.5
5605	864732	Microsoft	8	2000	3.2	81900	2.5
5606	864820	asus	4	2000	2.5	57900	2.5
5607	864905	HP	8	2000	2.3	63900	2.5
5608	865058	MSI	16	500	2.3	48900	2.5
5609	865148	Samsung	16	1000	3.2	79900	2.5
5610	865200	Dell	4	500	2.5	60900	2.5
5611	865272	Apple	8	2000	2.3	119900	2.5
5612	865454	Acer	8	2000	3.2	84900	2.5
5613	865477	Lenovo	16	1000	2.3	34900	2.5
5614	865505	Lenovo	8	2000	2.3	41900	2.5
5615	865576	MSI	16	500	3.0	69900	2.5
5616	865743	hp	16	500	1.8	46900	2.5
5617	865795	MSI	16	1000	2.3	64900	2.5
5618	865984	asus	16	500	3.0	71900	2.5
5619	866407	Asus	8	1000	3.0	67900	2.5
5620	866445	HP	4	2000	2.5	58900	2.5
5621	866617	HP	8	2000	3.2	86900	2.5
5622	866677	Samsung	4	2000	3.0	70900	2.5
5623	866677	Samsung	4	2000	3.0	70900	2.5
5624	866688	Dell	16	500	3.0	92900	2.5
5625	866817	Apple	4	1000	3.0	127900	2.5
5626	867070	Toshiba	16	1000	2.3	56900	2.5
5627	867073	hp	16	2000	1.8	52900	2.5
5628	867739	DELL	4	1000	2.3	55900	2.5
5629	867757	asus	4	500	3.0	61900	2.5
5630	867920	Dell	16	1000	2.5	77900	2.5
5631	868105	Lenovo	8	1000	2.3	32900	2.5
5632	868106	Samsung	4	1000	2.5	46900	2.5
5633	868219	Asus	8	2000	1.8	45900	2.5
5634	868369	Microsoft	16	500	1.8	56900	2.5
5635	869167	Acer	8	2000	3.0	71900	2.5
5636	869415	Dell	4	2000	3.2	91900	2.5
5637	869456	Samsung	16	500	2.5	74900	2.5
5638	869639	Dell	16	500	1.8	58900	2.5
5639	869789	asus	8	1000	3.2	80900	2.5
5640	869856	Apple	8	2000	1.8	115900	2.5
5641	870069	Dell	8	500	3.2	89900	2.5
5642	870194	Acer	16	1000	3.0	73900	2.5
5643	870199	DELL	8	1000	3.0	86900	2.5
5644	870326	Dell	16	1000	3.2	93900	2.5
5645	870415	Samsung	8	1000	1.8	40900	2.5
5646	871008	Acer	4	2000	2.3	44900	2.5
5647	871387	Apple	16	500	1.8	102900	2.5
5648	871407	Samsung	4	1000	2.5	53900	2.5
5649	871488	Acer	8	500	2.5	56900	2.5
5650	871519	Asus	8	500	1.8	45900	2.5
5651	872010	Asus	16	1000	3.2	82900	2.5
5652	872712	HP	4	500	3.2	68900	2.5
5653	872758	Microsoft	8	2000	3.2	82900	2.5
5654	873038	Microsoft	8	1000	1.8	44900	2.5
5655	873110	Apple	4	2000	3.2	143900	2.5
5656	873205	unknown	8	2000	2.5	65900	2.5
5657	873340	MSI	8	2000	2.3	50900	2.5
5658	873466	Samsung	8	2000	3.0	75900	2.5
5659	873534	Asus	16	2000	2.5	73900	2.5
5660	873728	Toshiba	4	2000	2.5	57900	2.5
5661	873728	Toshiba	4	2000	2.5	57900	2.5
5662	873768	Lenovo	16	500	3.2	66900	2.5
5663	873827	Toshiba	4	2000	3.0	62900	2.5
5664	874041	Apple	4	1000	3.0	131900	2.5
5665	874138	hp	16	2000	2.5	66900	2.5
5666	874181	Asus	16	500	3.0	74900	2.5
5667	874202	Samsung	16	1000	1.8	48900	2.5
5668	874345	MSI	8	1000	2.5	51900	2.5
5669	874427	Lenovo	8	2000	2.5	52900	2.5
5670	874437	hp	8	1000	2.5	57900	2.5
5671	874652	Apple	16	2000	1.8	118900	2.5
5672	874836	Toshiba	16	1000	1.8	50900	2.5
5673	874894	Dell	16	2000	2.5	84900	2.5
5674	874913	MSI	16	1000	3.2	84900	2.5
5675	874928	Lenovo	8	2000	1.8	29900	2.5
5676	875242	Asus	4	1000	2.3	41900	2.5
5677	875328	Toshiba	8	500	1.8	43900	2.5
5678	875461	hp	4	1000	2.5	47900	2.5
5679	875591	Microsoft	8	500	1.8	31900	2.5
5680	875610	DELL	8	1000	1.8	55900	2.5
5681	875747	Acer	8	500	2.5	56900	2.5
5682	875984	Toshiba	16	1000	3.0	67900	2.5
5683	876125	Toshiba	4	1000	2.3	44900	2.5
5684	876431	Apple	8	2000	2.5	119900	2.5
5685	876460	Lenovo	8	500	3.2	65900	2.5
5686	876496	HP	4	500	2.3	41900	2.5
5687	876610	Dell	16	1000	2.5	77900	2.5
5688	876798	Microsoft	16	2000	2.3	64900	2.5
5689	876874	Acer	4	500	3.0	54900	2.5
5690	876906	Acer	4	500	3.0	60900	2.5
5691	876956	asus	16	1000	1.8	44900	2.5
5692	877002	MSI	4	500	1.8	33900	2.5
5693	877448	Microsoft	8	1000	3.2	83900	2.5
5694	877460	Lenovo	8	1000	3.0	53900	2.5
5695	877687	DELL	16	1000	2.5	75900	2.5
5696	877763	Asus	16	1000	3.2	82900	2.5
5697	878025	Samsung	16	500	3.2	83900	2.5
5698	878026	Toshiba	8	500	3.0	61900	2.5
5699	878080	asus	4	1000	3.0	56900	2.5
5700	878266	Asus	4	500	3.0	57900	2.5
5701	878509	HP	8	2000	2.5	56900	2.5
5702	878540	asus	8	1000	2.3	53900	2.5
5703	878767	Lenovo	16	2000	3.2	77900	2.5
5704	878791	Asus	4	1000	2.3	44900	2.5
5705	878867	HP	16	2000	3.2	85900	2.5
5706	879031	Apple	8	500	2.3	116900	2.5
5707	879135	Asus	8	1000	2.3	47900	2.5
5708	879233	Apple	8	2000	1.8	112900	2.5
5709	879541	Samsung	16	500	2.5	58900	2.5
5710	879620	MSI	4	2000	1.8	52900	2.5
5711	879639	Toshiba	4	2000	3.2	75900	2.5
5712	879661	Dell	16	2000	2.3	77900	2.5
5713	879749	Apple	16	1000	2.3	129900	2.5
5714	880046	DELL	4	1000	2.3	57900	2.5
5715	880154	Toshiba	16	500	3.2	80900	2.5
5716	880155	Lenovo	16	2000	3.0	70900	2.5
5717	880200	Acer	16	1000	2.5	62900	2.5
5718	880259	asus	8	1000	2.3	49900	2.5
5719	880363	DELL	4	2000	1.8	57900	2.5
5720	880395	Acer	4	500	2.5	46900	2.5
5721	880419	DELL	16	1000	2.3	69900	2.5
5722	880487	Apple	16	1000	1.8	115900	2.5
5723	880716	hp	16	2000	3.0	83900	2.5
5724	880744	Asus	16	500	1.8	45900	2.5
5725	881109	Toshiba	8	500	2.5	51900	2.5
5726	881109	Toshiba	8	500	2.5	51900	2.5
5727	881232	DELL	8	2000	2.3	71900	2.5
5728	881331	DELL	4	2000	1.8	57900	2.5
5729	881493	Toshiba	8	500	3.2	73900	2.5
5730	881532	HP	8	500	3.0	67900	2.5
5731	881599	DELL	16	500	1.8	62900	2.5
5732	881796	Lenovo	16	500	2.3	41900	2.5
5733	881858	Asus	16	1000	3.2	89900	2.5
5734	881890	Microsoft	4	2000	3.0	68900	2.5
5735	882080	DELL	4	500	2.5	63900	2.5
5736	882093	HP	16	2000	1.8	55900	2.5
5737	882133	Toshiba	16	2000	3.0	79900	2.5
5738	882152	HP	16	1000	2.3	58900	2.5
5739	882536	Lenovo	4	2000	1.8	29900	2.5
5740	882558	Apple	16	2000	3.2	162900	2.5
5741	882571	Acer	8	1000	2.3	50900	2.5
5742	883154	Lenovo	4	1000	2.3	25900	2.5
5743	883591	Microsoft	8	2000	2.5	64900	2.5
5744	883650	Asus	16	500	3.2	83900	2.5
5745	884028	Acer	16	500	3.2	75900	2.5
5746	884149	DELL	4	500	1.8	44900	2.5
5747	884304	Asus	4	500	3.2	70900	2.5
5748	884405	Microsoft	8	2000	1.8	49900	2.5
5749	884429	DELL	4	1000	3.2	83900	2.5
5750	884558	HP	16	1000	1.8	51900	2.5
5751	884610	Dell	4	2000	2.3	63900	2.5
5752	884831	Acer	4	1000	3.2	72900	2.5
5753	884883	DELL	8	2000	2.5	73900	2.5
5754	884924	Asus	4	500	1.8	39900	2.5
5755	885116	asus	8	2000	2.5	66900	2.5
5756	885168	hp	4	1000	3.2	64900	2.5
5757	885317	Lenovo	8	1000	1.8	29900	2.5
5758	885428	Dell	8	1000	1.8	58900	2.5
5759	885450	Asus	4	500	1.8	38900	2.5
5760	885560	Toshiba	4	1000	1.8	43900	2.5
5761	885932	asus	4	500	2.3	44900	2.5
5762	886564	hp	4	500	1.8	35900	2.5
5763	886609	DELL	16	500	3.2	104900	2.5
5764	886804	DELL	4	2000	3.0	78900	2.5
5765	887010	Lenovo	16	2000	2.3	47900	2.5
5766	887010	Lenovo	16	2000	2.3	47900	2.5
5767	887646	HP	16	1000	3.0	70900	2.5
5768	888014	HP	16	2000	2.3	64900	2.5
5769	888086	DELL	16	1000	3.0	90900	2.5
5770	888268	Microsoft	16	1000	3.2	79900	2.5
5771	888395	Toshiba	8	1000	2.3	51900	2.5
5772	888483	asus	8	500	2.5	59900	2.5
5773	888568	Apple	8	1000	2.5	124900	2.5
5774	888657	Samsung	4	1000	2.3	50900	2.5
5775	888662	Apple	16	2000	3.0	148900	2.5
5776	888720	Apple	4	1000	2.3	114900	2.5
5777	888764	MSI	8	1000	3.0	66900	2.5
5778	888866	HP	16	1000	3.0	76900	2.5
5779	888886	Toshiba	16	1000	2.3	56900	2.5
5780	888972	MSI	8	2000	1.8	47900	2.5
5781	888975	Toshiba	16	500	1.8	50900	2.5
5782	889282	Microsoft	4	2000	3.2	78900	2.5
5783	889651	Dell	8	2000	2.5	76900	2.5
5784	889700	Dell	16	1000	2.5	77900	2.5
5785	889865	Apple	16	2000	3.0	143900	2.5
5786	889936	Lenovo	8	500	2.5	36900	2.5
5787	889964	MSI	4	2000	3.2	78900	2.5
5788	890180	Lenovo	8	1000	2.3	36900	2.5
5789	890475	HP	8	2000	1.8	48900	2.5
5790	890483	Asus	4	500	3.2	79900	2.5
5791	890625	Apple	16	2000	2.3	122900	2.5
5792	890660	Dell	8	1000	3.2	93900	2.5
5793	890697	asus	16	2000	3.0	81900	2.5
5794	890698	Samsung	8	1000	3.2	73900	2.5
5795	890802	Dell	8	2000	3.2	98900	2.5
5796	890819	Acer	8	2000	2.5	68900	2.5
5797	891179	Apple	4	2000	3.0	131900	2.5
5798	891282	HP	8	2000	1.8	41900	2.5
5799	891323	Asus	16	2000	2.5	71900	2.5
5800	891716	Microsoft	8	2000	3.2	81900	2.5
5801	892035	Samsung	16	2000	3.0	83900	2.5
5802	892151	Samsung	8	1000	3.2	72900	2.5
5803	892415	Microsoft	8	2000	2.5	56900	2.5
5804	892421	Microsoft	4	2000	1.8	48900	2.5
5805	892571	hp	4	500	2.5	48900	2.5
5806	892867	HP	8	2000	3.0	82900	2.5
5807	892991	Lenovo	16	2000	3.0	64900	2.5
5808	893018	Apple	8	1000	3.2	140900	2.5
5809	893109	Dell	16	2000	3.0	92900	2.5
5810	893229	Asus	4	2000	3.0	57900	2.5
5811	893258	HP	4	1000	3.0	63900	2.5
5812	893275	Acer	16	500	3.2	83900	2.5
5813	893440	Toshiba	8	2000	2.5	61900	2.5
5814	893501	Samsung	4	2000	3.0	57900	2.5
5815	893541	hp	16	2000	1.8	55900	2.5
5816	893806	Samsung	8	1000	3.0	63900	2.5
5817	893811	Lenovo	16	1000	1.8	28900	2.5
5818	894067	asus	16	500	2.5	62900	2.5
5819	894455	Acer	16	1000	2.3	60900	2.5
5820	894768	Lenovo	4	500	1.8	25900	2.5
5821	895076	Dell	4	1000	3.0	76900	2.5
5822	895191	asus	4	2000	3.2	75900	2.5
5823	895526	asus	16	2000	3.2	87900	2.5
5824	895603	Acer	4	1000	1.8	33900	2.5
5825	895652	DELL	8	500	3.0	78900	2.5
5826	895695	hp	8	2000	2.5	59900	2.5
5827	895707	Toshiba	8	1000	2.3	50900	2.5
5828	895797	Toshiba	8	2000	2.5	63900	2.5
5829	895995	hp	4	1000	2.3	51900	2.5
5830	896054	Apple	4	500	2.3	104900	2.5
5831	896161	Toshiba	8	2000	1.8	43900	2.5
5832	896249	Asus	4	500	3.2	80900	2.5
5833	896254	hp	4	2000	2.3	43900	2.5
5834	896340	Dell	4	2000	3.2	97900	2.5
5835	896476	Samsung	8	2000	1.8	46900	2.5
5836	896514	Dell	8	1000	2.5	73900	2.5
5837	896683	MSI	4	500	3.2	72900	2.5
5838	896778	Apple	8	500	2.3	110900	2.5
5839	896839	Apple	16	500	1.8	114900	2.5
5840	896949	hp	16	1000	2.3	64900	2.5
5841	897139	Apple	4	1000	2.5	120900	2.5
5842	897354	Dell	8	1000	3.2	92900	2.5
5843	897357	asus	8	2000	3.0	70900	2.5
5844	897592	hp	4	1000	3.0	69900	2.5
5845	897692	MSI	4	2000	2.3	46900	2.5
5846	897853	Toshiba	4	1000	2.5	52900	2.5
5847	897938	MSI	8	500	3.0	61900	2.5
5848	898032	Samsung	8	500	2.5	48900	2.5
5849	898442	HP	4	500	3.2	65900	2.5
5850	898736	Microsoft	8	1000	2.5	58900	2.5
5851	899018	HP	8	500	2.3	46900	2.5
5852	899099	Samsung	16	1000	2.3	62900	2.5
5853	899861	DELL	8	1000	2.3	66900	2.5
5854	899884	Samsung	8	2000	1.8	45900	2.5
5855	899895	Lenovo	8	2000	2.3	38900	2.5
5856	900237	Apple	16	500	1.8	109900	2.5
5857	900273	MSI	16	1000	3.2	87900	2.5
5858	900380	DELL	4	2000	3.2	90900	2.5
5859	900559	HP	8	1000	1.8	48900	2.5
5860	900683	hp	8	1000	3.2	78900	2.5
5861	900729	Toshiba	4	1000	3.0	63900	2.5
5862	900849	HP	16	1000	2.3	52900	2.5
5863	900860	HP	8	2000	2.5	62900	2.5
5864	900920	Lenovo	4	1000	2.3	34900	2.5
5865	901183	Dell	16	500	2.3	75900	2.5
5866	901326	Acer	16	2000	3.0	85900	2.5
5867	901604	Acer	16	500	3.0	74900	2.5
5868	901820	DELL	16	1000	1.8	64900	2.5
5869	901939	MSI	4	1000	3.2	68900	2.5
5870	901987	Asus	4	500	3.2	70900	2.5
5871	902159	Toshiba	8	2000	3.0	75900	2.5
5872	902288	DELL	4	500	2.3	62900	2.5
5873	902325	Lenovo	4	2000	2.3	33900	2.5
5874	902508	Microsoft	8	2000	2.3	54900	2.5
5875	903005	hp	8	1000	1.8	45900	2.5
5876	903241	Toshiba	4	1000	2.5	52900	2.5
5877	903305	Asus	16	2000	3.0	83900	2.5
5878	903362	Toshiba	8	1000	1.8	49900	2.5
5879	903696	Samsung	16	500	3.0	72900	2.5
5880	903793	hp	4	1000	3.0	61900	2.5
5881	904018	Acer	4	2000	2.3	49900	2.5
5882	904051	MSI	16	2000	2.5	66900	2.5
5883	904572	Dell	4	2000	2.3	64900	2.5
5884	904572	Dell	4	2000	2.3	64900	2.5
5885	904616	DELL	16	2000	2.5	85900	2.5
5886	904625	Lenovo	16	2000	2.5	52900	2.5
5887	904671	hp	8	1000	2.3	50900	2.5
5888	904825	hp	16	2000	2.3	61900	2.5
5889	905179	Toshiba	4	2000	2.3	55900	2.5
5890	905220	MSI	8	2000	3.2	82900	2.5
5891	905233	Asus	4	500	3.2	68900	2.5
5892	905343	Microsoft	8	2000	1.8	47900	2.5
5893	905550	Samsung	16	2000	3.2	85900	2.5
5894	905688	Toshiba	8	1000	1.8	40900	2.5
5895	905822	Asus	8	2000	2.5	61900	2.5
5896	905959	hp	4	1000	3.0	57900	2.5
